n_scenarios,n_projects,repetition,maxowa_time,minowa_regret_time
30,15,14,0.2421712875366211,0.5988106727600098
30,15,15,0.21576642990112305,0.560950517654419
30,15,16,0.22213125228881836,0.6219570636749268
30,15,17,0.24943280220031738,0.5773239135742188
30,15,18,0.2999706268310547,0.5942745208740234
30,15,19,0.22398900985717773,0.5751628875732422
30,15,20,0.20734882354736328,0.4633965492248535
30,15,21,0.19771862030029297,0.5330932140350342
30,15,22,0.2046797275543213,0.5124518871307373
30,15,23,0.20653486251831055,0.5107319355010986
30,15,24,0.24679946899414062,0.6792373657226562
30,15,25,0.24869489669799805,0.5753726959228516
30,15,26,0.20732712745666504,0.4765157699584961
30,15,27,0.24114036560058594,0.5277905464172363
30,15,28,0.2414088249206543,0.4886515140533447
30,15,29,0.2004413604736328,0.538506031036377
30,15,30,0.20248150825500488,0.6257340908050537
30,15,31,0.19935178756713867,0.5018303394317627
30,15,32,0.20040321350097656,0.4769015312194824
30,15,33,0.2110283374786377,0.6012861728668213
30,15,34,0.20894384384155273,0.6397538185119629
30,15,35,0.20179438591003418,0.5512120723724365
30,15,36,0.2064220905303955,0.6763918399810791
30,15,37,0.19325017929077148,0.5013113021850586
30,15,38,0.19828295707702637,0.4966306686401367
30,15,39,0.22105646133422852,0.6689333915710449
30,15,40,0.28188395500183105,0.6092398166656494
30,15,41,0.20100855827331543,0.5508277416229248
30,15,42,0.23824167251586914,0.6190998554229736
30,15,43,0.2339632511138916,0.6222546100616455
30,15,44,0.22285103797912598,0.6349287033081055
30,15,45,0.21364140510559082,0.5708520412445068
30,15,46,0.19708490371704102,0.4973137378692627
30,15,47,0.2848842144012451,0.7811641693115234
30,15,48,0.2065424919128418,0.6502127647399902
30,15,49,0.2833268642425537,0.6068663597106934
30,15,50,0.2060532569885254,0.47567057609558105
30,20,1,0.2902491092681885,0.6486313343048096
30,20,2,0.28327107429504395,0.826012134552002
30,20,3,0.255556583404541,0.5441734790802002
30,20,4,0.2660958766937256,0.7105433940887451
30,20,5,0.327136754989624,0.6531133651733398
30,20,6,0.2583136558532715,0.6944410800933838
30,20,7,0.28181004524230957,0.6983292102813721
30,20,8,0.32628798484802246,0.8501548767089844
30,20,9,0.307861328125,0.6212241649627686
30,20,10,0.31772780418395996,0.6640307903289795
30,20,11,0.23450469970703125,0.5281007289886475
30,20,12,0.2562282085418701,0.6336405277252197
30,20,13,0.3471255302429199,0.8006925582885742
30,20,14,0.26592016220092773,0.6882092952728271
30,20,15,0.28966808319091797,0.7896707057952881
30,20,16,0.28975558280944824,0.5969903469085693
30,20,17,0.32645130157470703,0.7753627300262451
30,20,18,0.2670907974243164,0.7039601802825928
30,20,19,0.40134525299072266,0.8045363426208496
30,20,20,0.3017549514770508,0.6338748931884766
30,20,21,0.3480093479156494,1.0568628311157227
30,20,22,0.33097100257873535,0.7948849201202393
30,20,23,0.31096458435058594,0.58445143699646
30,20,24,0.2584536075592041,0.7189924716949463
30,20,25,0.2473735809326172,0.557523250579834
30,20,26,0.27057504653930664,0.7290487289428711
30,20,27,0.24349212646484375,0.6209354400634766
30,20,28,0.2566981315612793,0.5337064266204834
30,20,29,0.2636876106262207,0.6867053508758545
30,20,30,0.25305819511413574,0.7241032123565674
30,20,31,0.2513856887817383,0.6060681343078613
30,20,32,0.2601652145385742,0.6455872058868408
30,20,33,0.34712886810302734,0.7063205242156982
30,20,34,0.4326286315917969,0.8206877708435059
30,20,35,0.348560094833374,0.8609700202941895
30,20,36,0.25161027908325195,0.6417698860168457
30,20,37,0.26076483726501465,0.5840120315551758
30,20,38,0.2643704414367676,0.5933599472045898
30,20,39,0.29380226135253906,0.760021448135376
30,20,40,0.24607539176940918,0.6917939186096191
30,20,41,0.2520463466644287,0.5947544574737549
30,20,42,0.2809875011444092,0.5730321407318115
30,20,43,0.34145474433898926,0.7222650051116943
30,20,44,0.327862024307251,0.8014869689941406
30,20,45,0.4102039337158203,0.8419806957244873
30,20,46,0.3226966857910156,0.6314089298248291
30,20,47,0.29676318168640137,0.7197704315185547
30,20,48,0.30417537689208984,0.6486759185791016
30,20,49,0.2967069149017334,0.6165833473205566
30,20,50,0.2985382080078125,0.611241340637207
30,25,1,0.38517045974731445,1.176173210144043
30,25,2,0.3063681125640869,0.5678787231445312
30,25,3,0.3494851589202881,0.9295177459716797
30,25,4,0.4131453037261963,0.7461907863616943
30,25,5,0.3215146064758301,0.7981154918670654
30,25,6,0.39047813415527344,0.689824104309082
30,25,7,0.30858826637268066,0.7334246635437012
30,25,8,0.37106919288635254,0.8656127452850342
30,25,9,0.3228006362915039,0.7829651832580566
30,25,10,0.3123023509979248,0.8082931041717529
30,25,11,0.3350074291229248,0.8385534286499023
30,25,12,0.32683753967285156,0.699974775314331
30,25,13,0.3068201541900635,0.7621848583221436
30,25,14,0.3717794418334961,0.7386696338653564
30,25,15,0.2845296859741211,0.7129664421081543
30,25,16,0.3655209541320801,0.6392879486083984
30,25,17,0.3738875389099121,0.7303502559661865
30,25,18,0.3329780101776123,0.8930549621582031
30,25,19,0.3373758792877197,0.7368128299713135
30,25,20,0.36916065216064453,0.858283281326294
30,25,21,0.3063333034515381,0.6626682281494141
30,25,22,0.31579160690307617,0.6536555290222168
30,25,23,0.5983626842498779,0.8439774513244629
30,25,24,0.4427149295806885,1.2213490009307861
30,25,25,0.3181312084197998,0.6705520153045654
30,25,26,0.3035287857055664,0.7786469459533691
30,25,27,0.3056669235229492,0.6982650756835938
30,25,28,0.4857666492462158,1.1919636726379395
30,25,29,0.3563098907470703,0.8641495704650879
30,25,30,0.312161922454834,0.8187479972839355
30,25,31,0.3102290630340576,0.7638547420501709
30,25,32,0.3056678771972656,0.7037851810455322
30,25,33,0.4494445323944092,0.8502025604248047
30,25,34,0.47753214836120605,1.1400563716888428
30,25,35,0.43622493743896484,0.7247021198272705
30,25,36,0.3093600273132324,0.6161792278289795
30,25,37,0.361497163772583,0.9180066585540771
30,25,38,0.45885348320007324,1.0349769592285156
30,25,39,0.313335657119751,0.7499384880065918
30,25,40,0.32604050636291504,0.7429206371307373
30,25,41,0.329134464263916,0.7722640037536621
30,25,42,0.4212934970855713,1.1828205585479736
30,25,43,0.3693087100982666,0.8752062320709229
30,25,44,0.30060243606567383,0.5981922149658203
30,25,45,0.31844067573547363,0.7280418872833252
30,25,46,0.29349780082702637,0.7143204212188721
30,25,47,0.36124420166015625,0.8952362537384033
30,25,48,0.3338937759399414,0.7233006954193115
30,25,49,0.3371410369873047,0.6090230941772461
30,25,50,0.3644530773162842,0.8122186660766602
30,30,1,0.3878600597381592,0.8466005325317383
30,30,2,0.37188720703125,0.8023169040679932
30,30,3,0.39031982421875,0.7551875114440918
30,30,4,0.4136996269226074,0.8777151107788086
30,30,5,0.4285881519317627,1.2062487602233887
30,30,6,0.46779727935791016,0.8853447437286377
30,30,7,0.3647878170013428,0.7378034591674805
30,30,8,0.37122082710266113,0.8116040229797363
30,30,9,0.3926377296447754,0.8253717422485352
30,30,10,0.3825559616088867,0.8017573356628418
30,30,11,0.38962864875793457,0.7959268093109131
30,30,12,0.37543535232543945,0.8415052890777588
30,30,13,0.46054506301879883,1.2697434425354004
30,30,14,0.4102458953857422,0.794095516204834
30,30,15,0.3507518768310547,0.7396726608276367
30,30,16,0.4316835403442383,0.8072147369384766
30,30,17,0.4050118923187256,1.0189337730407715
30,30,18,0.36173582077026367,0.8437700271606445
30,30,19,0.36204028129577637,0.7056026458740234
30,30,20,0.504995584487915,1.2508325576782227
30,30,21,0.40729355812072754,0.8527121543884277
30,30,22,0.6075570583343506,1.335411787033081
30,30,23,0.4459233283996582,0.9413101673126221
30,30,24,0.40265345573425293,0.8087010383605957
30,30,25,0.49604034423828125,0.898510217666626
30,30,26,0.40519094467163086,0.7318508625030518
30,30,27,0.3600485324859619,0.801429271697998
30,30,28,0.4995450973510742,1.073099136352539
30,30,29,0.3825066089630127,0.7480213642120361
30,30,30,0.37237119674682617,0.8009798526763916
30,30,31,0.46800947189331055,1.0952355861663818
30,30,32,0.3859882354736328,0.7823278903961182
30,30,33,0.4738121032714844,1.21590256690979
30,30,34,0.4793262481689453,0.9046800136566162
30,30,35,0.4249250888824463,0.870739221572876
30,30,36,0.3933115005493164,0.9541702270507812
30,30,37,0.4017794132232666,0.8539509773254395
30,30,38,0.49355340003967285,0.9078247547149658
30,30,39,0.400803804397583,0.8280766010284424
30,30,40,0.368943452835083,0.7978837490081787
30,30,41,0.40476369857788086,0.8469290733337402
30,30,42,0.3728957176208496,0.8090810775756836
30,30,43,0.4622023105621338,0.8858425617218018
30,30,44,0.3743250370025635,0.7825701236724854
30,30,45,0.3822948932647705,0.8394544124603271
30,30,46,0.39898085594177246,0.756488561630249
30,30,47,0.37993812561035156,0.838616132736206
30,30,48,0.4278140068054199,0.9624390602111816
30,30,49,0.3926689624786377,0.8314883708953857
30,30,50,0.3921389579772949,0.8630983829498291
30,35,1,0.5538263320922852,1.2137506008148193
30,35,2,0.5628118515014648,1.0368385314941406
30,35,3,0.44689369201660156,1.113192081451416
30,35,4,0.4931488037109375,1.138136386871338
30,35,5,0.4103062152862549,0.9139211177825928
30,35,6,0.5630927085876465,0.958777904510498
30,35,7,0.40874147415161133,0.8441720008850098
30,35,8,0.5390152931213379,1.2320647239685059
30,35,9,0.44506287574768066,0.838083028793335
30,35,10,0.4926910400390625,0.8996982574462891
30,35,11,0.7279918193817139,1.1061031818389893
30,35,12,0.5848076343536377,1.5085110664367676
30,35,13,0.6637346744537354,1.2745165824890137
30,35,14,0.4396545886993408,0.9390764236450195
30,35,15,0.47029566764831543,0.9078619480133057
30,35,16,0.4072737693786621,0.8534994125366211
30,35,17,0.5806894302368164,1.536137580871582
30,35,18,0.6552135944366455,1.0111825466156006
30,35,19,0.5229177474975586,0.9508428573608398
30,35,20,0.43011903762817383,0.7570619583129883
30,35,21,0.46546459197998047,1.050093173980713
30,35,22,0.5557794570922852,1.2542402744293213
30,35,23,0.40441393852233887,0.7497711181640625
30,35,24,0.4526963233947754,1.1095073223114014
30,35,25,0.4739055633544922,0.9576113224029541
30,35,26,0.45185112953186035,0.946366548538208
30,35,27,0.47296619415283203,0.9357650279998779
30,35,28,0.4890303611755371,0.9420661926269531
30,35,29,0.4771907329559326,0.8947851657867432
30,35,30,0.46796679496765137,0.7330243587493896
30,35,31,0.4619321823120117,0.9134485721588135
30,35,32,0.4322214126586914,0.7758064270019531
30,35,33,0.4992806911468506,1.0678448677062988
30,35,34,0.41933250427246094,0.7667882442474365
30,35,35,0.41406965255737305,0.8218646049499512
30,35,36,0.4707818031311035,1.0492074489593506
30,35,37,0.4682459831237793,1.1928112506866455
30,35,38,0.4307422637939453,0.8136074542999268
30,35,39,0.4666726589202881,0.8355622291564941
30,35,40,0.4988901615142822,0.8215734958648682
30,35,41,0.420560359954834,0.8490254878997803
30,35,42,0.4305531978607178,0.9227166175842285
30,35,43,0.5165793895721436,1.3507890701293945
30,35,44,0.4551076889038086,0.9239139556884766
30,35,45,0.49498653411865234,0.9015505313873291
30,35,46,0.555837869644165,1.6059775352478027
30,35,47,0.456024169921875,0.894169807434082
30,35,48,0.5237209796905518,1.6009376049041748
30,35,49,0.44272422790527344,0.8720240592956543
30,35,50,0.43115830421447754,0.973527193069458
30,40,1,0.483626127243042,1.0602900981903076
30,40,2,0.587496280670166,0.9296247959136963
30,40,3,0.5081050395965576,1.5092191696166992
30,40,4,0.5074985027313232,0.9421203136444092
30,40,5,0.5237219333648682,1.7500877380371094
30,40,6,0.4677715301513672,0.9334619045257568
30,40,7,0.6914958953857422,1.49424409866333
30,40,8,0.5326144695281982,1.06319260597229
30,40,9,0.5416109561920166,0.8382785320281982
30,40,10,0.4755525588989258,0.9558901786804199
30,40,11,0.5535299777984619,1.1242663860321045
30,40,12,0.5278205871582031,0.9259026050567627
30,40,13,0.49906492233276367,0.9434671401977539
30,40,14,0.4688832759857178,0.8815305233001709
30,40,15,0.6116828918457031,1.0525963306427002
30,40,16,0.5395958423614502,0.8356966972351074
30,40,17,0.5621638298034668,1.3863413333892822
30,40,18,0.564164400100708,1.1775882244110107
30,40,19,0.6283764839172363,1.068882942199707
30,40,20,0.5708410739898682,0.9569547176361084
30,40,21,0.7502918243408203,1.672590732574463
30,40,22,0.5938303470611572,1.6245684623718262
30,40,23,0.454770565032959,0.9935150146484375
30,40,24,0.5873191356658936,0.9083178043365479
30,40,25,0.5022256374359131,0.9462530612945557
30,40,26,0.5345628261566162,1.0323987007141113
30,40,27,0.6517133712768555,1.327775239944458
30,40,28,0.5805649757385254,1.1219260692596436
30,40,29,0.47603797912597656,0.8763327598571777
30,40,30,0.5239708423614502,1.4928977489471436
30,40,31,0.5780858993530273,1.0506925582885742
30,40,32,0.49181699752807617,1.060577392578125
30,40,33,0.4640462398529053,1.1725044250488281
30,40,34,0.4533078670501709,0.9337363243103027
30,40,35,0.45952653884887695,0.8892791271209717
30,40,36,0.49114274978637695,1.047337532043457
30,40,37,0.46204590797424316,0.9618899822235107
30,40,38,0.46205592155456543,0.9732568264007568
30,40,39,0.6188914775848389,1.069270372390747
30,40,40,0.635291576385498,1.1112735271453857
30,40,41,0.5811400413513184,1.230471134185791
30,40,42,0.7267813682556152,1.7264213562011719
30,40,43,0.514211893081665,1.0850083827972412
30,40,44,0.5368509292602539,1.0779573917388916
30,40,45,0.5298478603363037,1.4766426086425781
30,40,46,0.6064670085906982,1.2702867984771729
30,40,47,0.4802432060241699,0.8138706684112549
30,40,48,0.5369036197662354,1.0650465488433838
30,40,49,0.45589327812194824,0.8997256755828857
30,40,50,0.49694156646728516,1.0990355014801025
30,45,1,0.5709443092346191,1.584599494934082
30,45,2,0.5446987152099609,1.4310202598571777
30,45,3,0.5016050338745117,0.9559898376464844
30,45,4,0.5092933177947998,0.9259231090545654
30,45,5,0.49955081939697266,0.9591400623321533
30,45,6,0.5306003093719482,1.0013318061828613
30,45,7,0.6162364482879639,0.9085719585418701
30,45,8,0.7565286159515381,1.0874645709991455
30,45,9,0.5723428726196289,0.9970853328704834
30,45,10,0.5998086929321289,0.9670217037200928
30,45,11,0.571662187576294,1.1273643970489502
30,45,12,0.6313827037811279,1.2539231777191162
30,45,13,0.5176489353179932,0.9732367992401123
30,45,14,0.524855375289917,0.9695751667022705
30,45,15,0.5036725997924805,0.9585978984832764
30,45,16,0.5195653438568115,1.0633304119110107
30,45,17,0.5213308334350586,0.8973450660705566
30,45,18,0.5817506313323975,1.325143814086914
30,45,19,0.5800955295562744,1.0682308673858643
30,45,20,0.6187307834625244,1.4478459358215332
30,45,21,0.5336780548095703,1.0489833354949951
30,45,22,0.8479907512664795,1.3592116832733154
30,45,23,0.6274549961090088,1.2047929763793945
30,45,24,0.6175329685211182,1.4237165451049805
30,45,25,0.7460055351257324,1.2109086513519287
30,45,26,0.5518126487731934,0.9029948711395264
30,45,27,0.5664608478546143,1.1399688720703125
30,45,28,0.5867576599121094,1.1329646110534668
30,45,29,0.5965642929077148,1.4188926219940186
30,45,30,0.5472357273101807,1.0778601169586182
30,45,31,0.5352346897125244,1.4429306983947754
30,45,32,0.7474794387817383,1.295893669128418
30,45,33,0.6777122020721436,1.580561637878418
30,45,34,0.5735728740692139,0.9660413265228271
30,45,35,0.5142161846160889,0.9372775554656982
30,45,36,0.5728442668914795,1.1660528182983398
30,45,37,0.6227381229400635,1.0427980422973633
30,45,38,0.5763704776763916,1.294318437576294
30,45,39,0.5293488502502441,1.0261921882629395
30,45,40,0.6723001003265381,1.4149587154388428
30,45,41,0.5997817516326904,1.1811871528625488
30,45,42,0.7241041660308838,2.054805278778076
30,45,43,0.5744302272796631,1.1701769828796387
30,45,44,0.64499831199646,0.9939167499542236
30,45,45,0.640629768371582,1.4627950191497803
30,45,46,0.5367083549499512,0.8685529232025146
30,45,47,0.5325572490692139,1.0837078094482422
30,45,48,0.5934844017028809,1.087676763534546
30,45,49,0.6059346199035645,1.0849230289459229
30,45,50,0.5291361808776855,0.9351270198822021
30,50,1,0.5842325687408447,0.958165168762207
30,50,2,0.6715190410614014,1.1232662200927734
30,50,3,0.6177051067352295,1.0571293830871582
30,50,4,0.6877355575561523,1.3959076404571533
30,50,5,0.6696386337280273,1.4180431365966797
30,50,6,0.5766472816467285,1.0562329292297363
30,50,7,0.5931003093719482,1.0444262027740479
30,50,8,0.6007528305053711,1.04901123046875
30,50,9,0.69354248046875,1.6599736213684082
30,50,10,0.7282450199127197,1.0491125583648682
30,50,11,0.6353251934051514,1.2701847553253174
30,50,12,0.6037111282348633,1.170921802520752
30,50,13,0.6192231178283691,1.3495755195617676
30,50,14,0.5501265525817871,1.0130701065063477
30,50,15,0.6328556537628174,1.1180176734924316
30,50,16,0.7521843910217285,1.6095459461212158
30,50,17,0.6339006423950195,1.1518285274505615
30,50,18,0.7336020469665527,1.5718648433685303
30,50,19,0.5892055034637451,1.3378901481628418
30,50,20,0.6556365489959717,1.2388036251068115
30,50,21,0.6960115432739258,1.4079265594482422
30,50,22,0.5819861888885498,1.2242026329040527
30,50,23,0.6800248622894287,1.0682704448699951
30,50,24,0.9498462677001953,1.4387950897216797
30,50,25,0.6887054443359375,1.1351289749145508
30,50,26,0.6641814708709717,1.3529632091522217
30,50,27,0.6286427974700928,1.1221215724945068
30,50,28,0.7809011936187744,1.060168743133545
30,50,29,0.6304666996002197,1.3271510601043701
30,50,30,0.5900897979736328,1.0335288047790527
30,50,31,0.7983846664428711,1.3019273281097412
30,50,32,0.7999467849731445,1.063584804534912
30,50,33,0.6618351936340332,1.194079875946045
30,50,34,0.5518572330474854,1.0224509239196777
30,50,35,0.5772957801818848,0.9541738033294678
30,50,36,0.8061387538909912,1.1007840633392334
30,50,37,0.7238297462463379,1.6732361316680908
30,50,38,0.6659274101257324,1.343559980392456
30,50,39,0.5626232624053955,1.1211633682250977
30,50,40,0.5784697532653809,1.0259499549865723
30,50,41,0.7200031280517578,1.7229959964752197
30,50,42,0.7040860652923584,1.187331199645996
30,50,43,0.5838885307312012,1.4830830097198486
30,50,44,0.6350524425506592,1.1003451347351074
30,50,45,0.6420736312866211,1.3436646461486816
30,50,46,0.6080813407897949,1.1343481540679932
30,50,47,0.6707954406738281,1.083162546157837
30,50,48,0.7662312984466553,1.2680680751800537
30,50,49,0.6685795783996582,1.1452372074127197
30,50,50,0.6090471744537354,1.17429780960083
35,10,1,0.21066665649414062,0.5332837104797363
35,10,2,0.23536205291748047,0.555971622467041
35,10,3,0.20894503593444824,0.4966437816619873
35,10,4,0.20123767852783203,0.4930713176727295
35,10,5,0.2155904769897461,0.5594601631164551
35,10,6,0.27654147148132324,0.6008925437927246
35,10,7,0.2095355987548828,0.5697941780090332
35,10,8,0.22880768775939941,0.49341368675231934
35,10,9,0.4493253231048584,0.8283424377441406
35,10,10,0.21184873580932617,0.53586745262146
35,10,11,0.20026493072509766,0.5077681541442871
35,10,12,0.205704927444458,0.5071518421173096
35,10,13,0.24480795860290527,0.5948038101196289
35,10,14,0.20691275596618652,0.4807300567626953
35,10,15,0.21635723114013672,0.5117611885070801
35,10,16,0.23702383041381836,0.5607986450195312
35,10,17,0.25673866271972656,0.6102883815765381
35,10,18,0.19741535186767578,0.5675098896026611
35,10,19,0.2425830364227295,0.6029155254364014
35,10,20,0.21088838577270508,0.49779558181762695
35,10,21,0.2223656177520752,0.5990827083587646
35,10,22,0.26294660568237305,0.5964317321777344
35,10,23,0.27277445793151855,0.564936637878418
35,10,24,0.22820568084716797,0.6325774192810059
35,10,25,0.2651557922363281,0.6435773372650146
35,10,26,0.21177172660827637,0.5162951946258545
35,10,27,0.1956501007080078,0.5130221843719482
35,10,28,0.21033382415771484,0.5239224433898926
35,10,29,0.23363804817199707,0.6239447593688965
35,10,30,0.20800375938415527,0.5587308406829834
35,10,31,0.20950865745544434,0.5121150016784668
35,10,32,0.22123408317565918,0.5740370750427246
35,10,33,0.24947214126586914,0.6228365898132324
35,10,34,0.21428704261779785,0.4897751808166504
35,10,35,0.2888615131378174,0.6885075569152832
35,10,36,0.21155190467834473,0.6108920574188232
35,10,37,0.2054121494293213,0.6275186538696289
35,10,38,0.20397591590881348,0.5326194763183594
35,10,39,0.20547723770141602,0.4961514472961426
35,10,40,0.2153608798980713,0.5861756801605225
35,10,41,0.2128450870513916,0.492063045501709
35,10,42,0.20836424827575684,0.5141346454620361
35,10,43,0.2225790023803711,0.5503661632537842
35,10,44,0.20504307746887207,0.5359203815460205
35,10,45,0.20061969757080078,0.489208459854126
35,10,46,0.2735421657562256,0.6504154205322266
35,10,47,0.2595677375793457,0.5702011585235596
35,10,48,0.21132421493530273,0.5736691951751709
35,10,49,0.27034521102905273,0.5548417568206787
35,10,50,0.22432756423950195,0.5171291828155518
35,15,1,0.306455135345459,0.6901319026947021
35,15,2,0.2822856903076172,0.6773662567138672
35,15,3,0.27578282356262207,0.637535572052002
35,15,4,0.3250448703765869,0.8036148548126221
35,15,5,0.27837061882019043,0.6165039539337158
35,15,6,0.32555627822875977,0.7920043468475342
35,15,7,0.29973268508911133,0.751507043838501
35,15,8,0.32239770889282227,0.8031299114227295
35,15,9,0.35956740379333496,0.8989133834838867
35,15,10,0.28211092948913574,0.6627438068389893
35,15,11,0.27486133575439453,0.5967385768890381
35,15,12,0.2800133228302002,0.8008525371551514
35,15,13,0.27242517471313477,0.5753545761108398
35,15,14,0.2962672710418701,0.7508711814880371
35,15,15,0.2748677730560303,0.6142072677612305
35,15,16,0.30574893951416016,0.6518995761871338
35,15,17,0.3396949768066406,0.7106571197509766
35,15,18,0.4731478691101074,1.1149051189422607
35,15,19,0.3281269073486328,0.6963131427764893
35,15,20,0.28267741203308105,0.6667325496673584
35,15,21,0.2984781265258789,0.7247335910797119
35,15,22,0.2988121509552002,0.761155366897583
35,15,23,0.41199445724487305,1.0808980464935303
35,15,24,0.2772026062011719,0.6467170715332031
35,15,25,0.26636362075805664,0.608067512512207
35,15,26,0.34401750564575195,0.7148036956787109
35,15,27,0.3164210319519043,0.7370314598083496
35,15,28,0.2698671817779541,0.5685515403747559
35,15,29,0.28952455520629883,0.6398160457611084
35,15,30,0.31302762031555176,0.6706233024597168
35,15,31,0.28634047508239746,0.6526072025299072
35,15,32,0.27452850341796875,0.6553430557250977
35,15,33,0.29735827445983887,0.8121967315673828
35,15,34,0.32161569595336914,0.7487540245056152
35,15,35,0.3829684257507324,0.7956216335296631
35,15,36,0.2764930725097656,0.6820874214172363
35,15,37,0.44091176986694336,0.9369912147521973
35,15,38,0.3256826400756836,0.8167436122894287
35,15,39,0.4029676914215088,1.0870766639709473
35,15,40,0.36868715286254883,0.7603757381439209
35,15,41,0.3348073959350586,0.7484173774719238
35,15,42,0.28032541275024414,0.7345566749572754
35,15,43,0.2870209217071533,0.7294895648956299
35,15,44,0.2708120346069336,0.7170543670654297
35,15,45,0.30141115188598633,0.6726016998291016
35,15,46,0.33252453804016113,0.7587356567382812
35,15,47,0.3840339183807373,0.8297257423400879
35,15,48,0.31874871253967285,0.8106503486633301
35,15,49,0.26344728469848633,0.7159509658813477
35,15,50,0.28925299644470215,0.7428631782531738
35,20,1,0.669252872467041,1.2697186470031738
35,20,2,0.415682315826416,1.0247881412506104
35,20,3,0.430574893951416,0.8128519058227539
35,20,4,0.3520240783691406,0.779094934463501
35,20,5,0.4075326919555664,0.9049625396728516
35,20,6,0.388385534286499,0.840933084487915
35,20,7,0.36893296241760254,0.7829022407531738
35,20,8,0.49679064750671387,1.4024312496185303
35,20,9,0.4533822536468506,1.0183372497558594
35,20,10,0.39821743965148926,0.8534619808197021
35,20,11,0.3414781093597412,0.8315045833587646
35,20,12,0.4120907783508301,1.0836710929870605
35,20,13,0.3560643196105957,0.8203387260437012
35,20,14,0.3376190662384033,0.6659200191497803
35,20,15,0.43500661849975586,1.0663793087005615
35,20,16,0.419330358505249,0.9391348361968994
35,20,17,0.3941190242767334,0.8527898788452148
35,20,18,0.35100483894348145,0.6742992401123047
35,20,19,0.5506525039672852,1.1874613761901855
35,20,20,0.4194033145904541,0.9165060520172119
35,20,21,0.3435029983520508,0.8124191761016846
35,20,22,0.3331897258758545,0.8214457035064697
35,20,23,0.34700703620910645,0.9305624961853027
35,20,24,0.33471250534057617,0.7440226078033447
35,20,25,0.3732631206512451,0.8047680854797363
35,20,26,0.41097116470336914,0.7687242031097412
35,20,27,0.40006518363952637,0.8389616012573242
35,20,28,0.4286627769470215,0.8748111724853516
35,20,29,0.330674409866333,0.7579681873321533
35,20,30,0.3613162040710449,0.8240361213684082
35,20,31,0.35336780548095703,0.8526020050048828
35,20,32,0.41680431365966797,1.06064772605896
35,20,33,0.39931488037109375,0.8162345886230469
35,20,34,0.4396383762359619,0.8879134654998779
35,20,35,0.34621763229370117,0.7158923149108887
35,20,36,0.3892545700073242,0.7670145034790039
35,20,37,0.4554145336151123,0.8987843990325928
35,20,38,0.5283224582672119,0.9328675270080566
35,20,39,0.34938573837280273,0.7304425239562988
35,20,40,0.3650393486022949,0.844041109085083
35,20,41,0.3461639881134033,0.8603386878967285
35,20,42,0.3452873229980469,0.8747282028198242
35,20,43,0.38846921920776367,0.8696691989898682
35,20,44,0.32807064056396484,0.7904646396636963
35,20,45,0.43094468116760254,0.9801180362701416
35,20,46,0.44932985305786133,1.3945045471191406
35,20,47,0.37143564224243164,0.9396774768829346
35,20,48,0.33966612815856934,0.8118002414703369
35,20,49,0.37620115280151367,0.9100701808929443
35,20,50,0.3662240505218506,0.8367002010345459
35,25,1,0.45405101776123047,1.0581185817718506
35,25,2,0.47275781631469727,1.0087687969207764
35,25,3,0.4146275520324707,0.9232487678527832
35,25,4,0.45154261589050293,0.9668166637420654
35,25,5,0.5174660682678223,1.2937297821044922
35,25,6,0.5118288993835449,1.4202008247375488
35,25,7,0.8193631172180176,1.5983917713165283
35,25,8,0.406970739364624,0.8611302375793457
35,25,9,0.4804515838623047,1.051926612854004
35,25,10,0.44452548027038574,1.0188453197479248
35,25,11,0.5104913711547852,1.1120169162750244
35,25,12,0.5103867053985596,1.2002382278442383
35,25,13,0.4600064754486084,0.8151776790618896
35,25,14,0.46700549125671387,0.9384605884552002
35,25,15,0.45636987686157227,1.1364383697509766
35,25,16,0.5652198791503906,1.203873634338379
35,25,17,1.2109284400939941,1.5559759140014648
35,25,18,0.42073583602905273,0.8767232894897461
35,25,19,0.4552645683288574,1.022583246231079
35,25,20,0.4036397933959961,0.882951021194458
35,25,21,0.40807676315307617,0.8341896533966064
35,25,22,0.529543399810791,1.3396296501159668
35,25,23,0.4122037887573242,0.8886716365814209
35,25,24,0.5203030109405518,1.599452018737793
35,25,25,0.4157888889312744,0.8593943119049072
35,25,26,0.4781169891357422,1.0945377349853516
35,25,27,0.4997832775115967,0.9827656745910645
35,25,28,0.4857497215270996,1.2895898818969727
35,25,29,0.4347720146179199,0.9283711910247803
35,25,30,0.4554116725921631,0.7629554271697998
35,25,31,0.5941436290740967,1.2193782329559326
35,25,32,0.6590595245361328,1.81386399269104
35,25,33,0.5205061435699463,1.0231168270111084
35,25,34,0.4293975830078125,0.9678668975830078
35,25,35,0.44745683670043945,0.8801379203796387
35,25,36,0.7266721725463867,1.586456298828125
35,25,37,0.7651998996734619,1.6710801124572754
35,25,38,0.41781020164489746,0.854179859161377
35,25,39,0.4019465446472168,0.7272367477416992
35,25,40,0.4152712821960449,0.8275344371795654
35,25,41,0.44461488723754883,0.9554810523986816
35,25,42,0.42646360397338867,0.8575983047485352
35,25,43,0.4548368453979492,0.909649133682251
35,25,44,0.4196169376373291,0.8944113254547119
35,25,45,0.6406042575836182,1.4171876907348633
35,25,46,0.5081131458282471,1.2894115447998047
35,25,47,0.49903059005737305,1.1154592037200928
35,25,48,0.4904050827026367,0.9195561408996582
35,25,49,0.48639440536499023,0.9413464069366455
