n_scenarios,n_nodes,repetition,maxmin_time,minmax_regret_time,maxowa_time,minowa_regret_time
10,120,32,0.054599761962890625,0.4326808452606201,0.08816313743591309,0.47836852073669434
10,120,33,0.049509525299072266,0.4399263858795166,0.08525276184082031,0.4805927276611328
10,120,34,0.04984569549560547,0.4367251396179199,0.08749604225158691,0.47377705574035645
10,120,35,0.048686981201171875,0.434556245803833,0.08694148063659668,0.4765949249267578
10,120,36,0.0494539737701416,0.4296555519104004,0.09302425384521484,0.4703998565673828
10,120,37,0.056916236877441406,0.4298515319824219,0.08797740936279297,0.480424165725708
10,120,38,0.04985332489013672,0.43776893615722656,0.08598732948303223,0.47818446159362793
10,120,39,0.05043387413024902,0.44103503227233887,0.08816647529602051,0.4761185646057129
10,120,40,0.049080848693847656,0.4363703727722168,0.08680057525634766,0.4715006351470947
10,120,41,0.05404782295227051,0.4311561584472656,0.08456277847290039,0.47653818130493164
10,120,42,0.04747438430786133,0.4369776248931885,0.08859729766845703,0.4824037551879883
10,120,43,0.0501713752746582,0.4398002624511719,0.08837580680847168,0.4808993339538574
10,120,44,0.049971580505371094,0.43799591064453125,0.08888363838195801,0.47902750968933105
10,120,45,0.050635576248168945,0.48102903366088867,0.09308910369873047,0.4766266345977783
10,120,46,0.055670976638793945,0.4326157569885254,0.08962202072143555,0.4800453186035156
10,120,47,0.05089068412780762,0.44039106369018555,0.08690690994262695,0.4839625358581543
10,120,48,0.05024528503417969,0.4384341239929199,0.08719706535339355,0.48349833488464355
10,120,49,0.05060076713562012,0.4415011405944824,0.08930039405822754,0.47606611251831055
10,120,50,0.05045032501220703,0.4329085350036621,0.09505510330200195,0.47618818283081055
10,160,1,0.08694243431091309,0.73250412940979,0.11706399917602539,0.7729089260101318
10,160,2,0.09036493301391602,0.7318322658538818,0.11552619934082031,0.7676949501037598
10,160,3,0.07983541488647461,0.7290153503417969,0.1231684684753418,0.7718806266784668
10,160,4,0.07989978790283203,0.7295317649841309,0.11751699447631836,0.7796275615692139
10,160,5,0.07979583740234375,0.7312242984771729,0.11426973342895508,0.773017406463623
10,160,6,0.07959461212158203,0.725639820098877,0.11722636222839355,0.7671005725860596
10,160,7,0.08604121208190918,0.724839448928833,0.1158602237701416,0.7694475650787354
10,160,8,0.07998943328857422,0.7226564884185791,0.12185788154602051,0.7672669887542725
10,160,9,0.07981753349304199,0.7318744659423828,0.1250627040863037,0.7696938514709473
10,160,10,0.0794515609741211,0.7309408187866211,0.11486315727233887,0.7724082469940186
10,160,11,0.07911896705627441,0.7284765243530273,0.11757159233093262,0.7725651264190674
10,160,12,0.08793044090270996,0.7530269622802734,0.1160879135131836,0.7879059314727783
10,160,13,0.09070682525634766,0.7297284603118896,0.11527514457702637,0.7682464122772217
10,160,14,0.0786890983581543,0.7303969860076904,0.12113380432128906,0.7691447734832764
10,160,15,0.0792851448059082,0.7288162708282471,0.11592411994934082,0.7649304866790771
10,160,16,0.07947945594787598,0.729893684387207,0.11552667617797852,0.7700541019439697
10,160,17,0.07934093475341797,0.7269537448883057,0.1155853271484375,0.7725024223327637
10,160,18,0.08722853660583496,0.7252821922302246,0.11508059501647949,0.7652006149291992
10,160,19,0.08023595809936523,0.7416591644287109,0.1220254898071289,0.7965741157531738
10,160,20,0.11225533485412598,0.890390157699585,0.1478745937347412,0.9466702938079834
10,160,21,0.08369827270507812,0.7394723892211914,0.11825203895568848,0.7811410427093506
10,160,22,0.08880400657653809,0.7357685565948486,0.11661720275878906,0.7914557456970215
10,160,23,0.08611321449279785,0.7363581657409668,0.11677265167236328,0.784156322479248
10,160,24,0.09173011779785156,0.7383499145507812,0.11675810813903809,0.7772517204284668
10,160,25,0.08024096488952637,0.7351975440979004,0.12276887893676758,0.7798683643341064
10,160,26,0.0803687572479248,0.7401773929595947,0.11744499206542969,0.7849264144897461
10,160,27,0.08032727241516113,0.7362377643585205,0.11679983139038086,0.7800695896148682
10,160,28,0.08032727241516113,0.7363235950469971,0.11719489097595215,0.7795755863189697
10,160,29,0.08733963966369629,0.7556183338165283,0.1174476146697998,0.7994182109832764
10,160,30,0.08048558235168457,0.7397687435150146,0.12343692779541016,0.7764124870300293
10,160,31,0.07974362373352051,0.7334332466125488,0.12584352493286133,0.7613816261291504
10,160,32,0.07990741729736328,0.7420032024383545,0.11612367630004883,0.7687873840332031
10,160,33,0.0793905258178711,0.7396571636199951,0.1173250675201416,0.778677225112915
10,160,34,0.08519792556762695,0.7316877841949463,0.11396384239196777,0.7809576988220215
10,160,35,0.0917062759399414,0.7319192886352539,0.11663937568664551,0.7777013778686523
10,160,36,0.08009910583496094,0.7334291934967041,0.12291765213012695,0.7764661312103271
10,160,37,0.08016538619995117,0.7330338954925537,0.11740732192993164,0.7813925743103027
10,160,38,0.08051013946533203,0.7385799884796143,0.11884427070617676,0.7823448181152344
10,160,39,0.07924723625183105,0.7364873886108398,0.11674070358276367,0.7851741313934326
10,160,40,0.08841371536254883,0.7394893169403076,0.11681723594665527,0.7895386219024658
10,160,41,0.08078837394714355,0.7393317222595215,0.12268829345703125,0.7871298789978027
10,160,42,0.0808115005493164,0.7386479377746582,0.1265883445739746,0.761688232421875
10,160,43,0.08024978637695312,0.7380421161651611,0.12136387825012207,0.7754883766174316
10,160,44,0.07988715171813965,0.7352821826934814,0.11715030670166016,0.7833285331726074
10,160,45,0.08633303642272949,0.7382745742797852,0.1153252124786377,0.7785842418670654
10,160,46,0.09097647666931152,0.743032693862915,0.1163027286529541,0.7817280292510986
10,160,47,0.08017396926879883,0.737191915512085,0.12418746948242188,0.7803425788879395
10,160,48,0.08050060272216797,0.7400918006896973,0.11713194847106934,0.779766321182251
10,160,49,0.08075881004333496,0.7460501194000244,0.11820530891418457,0.7831568717956543
10,160,50,0.08020949363708496,0.7454898357391357,0.12402534484863281,0.8670761585235596
10,200,1,0.12482953071594238,1.121243953704834,0.1515047550201416,1.1528925895690918
10,200,2,0.13153386116027832,1.1247186660766602,0.16093087196350098,1.175201654434204
10,200,3,0.11666393280029297,1.1126866340637207,0.1677229404449463,1.1467843055725098
10,200,4,0.11635255813598633,1.11948561668396,0.15198445320129395,1.1733903884887695
10,200,5,0.12505459785461426,1.125410795211792,0.15277767181396484,1.1769435405731201
10,200,6,0.133774995803833,1.1028242111206055,0.16303658485412598,1.1627469062805176
10,200,7,0.11723947525024414,1.1236226558685303,0.15405535697937012,1.1465988159179688
10,200,8,0.11817264556884766,1.1294188499450684,0.15427327156066895,1.1818490028381348
10,200,9,0.1266343593597412,1.1402816772460938,0.15397143363952637,1.168949842453003
10,200,10,0.13563013076782227,1.115386724472046,0.16391372680664062,1.1665472984313965
10,200,11,0.1181337833404541,1.143869161605835,0.15389394760131836,1.165173053741455
10,200,12,0.11793065071105957,1.1071176528930664,0.1539306640625,1.1685049533843994
10,200,13,0.12758135795593262,1.1180574893951416,0.15961647033691406,1.165626049041748
10,200,14,0.11823439598083496,1.1022992134094238,0.16507220268249512,1.161487340927124
10,200,15,0.11824202537536621,1.1405880451202393,0.1541123390197754,1.1729283332824707
10,200,16,0.1184394359588623,1.1285560131072998,0.1535956859588623,1.1758008003234863
10,200,17,0.1305832862854004,1.123868703842163,0.15955615043640137,1.1696643829345703
10,200,18,0.11815524101257324,1.117703914642334,0.16664505004882812,1.1496517658233643
10,200,19,0.11808133125305176,1.1228060722351074,0.15745854377746582,1.1710195541381836
10,200,20,0.12346720695495605,1.1163303852081299,0.15226268768310547,1.1487133502960205
10,200,21,0.13013792037963867,1.1185755729675293,0.15990400314331055,1.1724133491516113
10,200,22,0.11733245849609375,1.1157379150390625,0.16497302055358887,1.1502330303192139
10,200,23,0.11676311492919922,1.1282835006713867,0.15087342262268066,1.1726768016815186
10,200,24,0.12488293647766113,1.1247546672821045,0.1515665054321289,1.161832571029663
10,200,25,0.1363840103149414,1.1344566345214844,0.16505169868469238,1.1837263107299805
10,200,26,0.11695599555969238,1.1115145683288574,0.15184879302978516,1.1471521854400635
10,200,27,0.11757421493530273,1.1231508255004883,0.15415692329406738,1.1791486740112305
10,200,28,0.1259765625,1.1346094608306885,0.1523606777191162,1.163548469543457
10,200,29,0.13532233238220215,1.1102774143218994,0.16342973709106445,1.1671650409698486
10,200,30,0.11633706092834473,1.1297707557678223,0.15135526657104492,1.1609294414520264
10,200,31,0.11684083938598633,1.1109685897827148,0.15029478073120117,1.1584341526031494
10,200,32,0.12688493728637695,1.10683012008667,0.15683579444885254,1.1592676639556885
10,200,33,0.11908197402954102,1.1070201396942139,0.16387009620666504,1.1687047481536865
10,200,34,0.11745905876159668,1.1345090866088867,0.15184593200683594,1.162611961364746
10,200,35,0.1164860725402832,1.1118779182434082,0.15101242065429688,1.157895565032959
10,200,36,0.127305269241333,1.1014931201934814,0.1567089557647705,1.1543359756469727
10,200,37,0.11701178550720215,1.0991528034210205,0.16360139846801758,1.131822109222412
10,200,38,0.11623907089233398,1.1149606704711914,0.15156912803649902,1.1595253944396973
10,200,39,0.1576826572418213,1.1020441055297852,0.15206551551818848,1.1391587257385254
10,200,40,0.12995672225952148,1.1070044040679932,0.15801191329956055,1.1652324199676514
10,200,41,0.11561059951782227,1.106100082397461,0.1663358211517334,1.1350679397583008
10,200,42,0.11600875854492188,1.1074209213256836,0.15158748626708984,1.1557013988494873
10,200,43,0.12260103225708008,1.1131269931793213,0.15009498596191406,1.140885829925537
10,200,44,0.13235783576965332,1.0863392353057861,0.16013765335083008,1.1350202560424805
10,200,45,0.11616182327270508,1.1056251525878906,0.15042543411254883,1.1409859657287598
10,200,46,0.11640214920043945,1.1231393814086914,0.15158414840698242,1.1678214073181152
10,200,47,0.1237342357635498,1.116236686706543,0.14935541152954102,1.1497950553894043
10,200,48,0.13350963592529297,1.0935969352722168,0.16183733940124512,1.140674352645874
10,200,49,0.11566329002380371,1.113633155822754,0.1510303020477295,1.1458373069763184
10,200,50,0.11707854270935059,1.099820613861084,0.1507110595703125,1.1548614501953125
10,240,1,0.16550326347351074,1.5905778408050537,0.21745014190673828,1.619459629058838
10,240,2,0.188277006149292,1.5807905197143555,0.2041945457458496,1.6432816982269287
10,240,3,0.17164325714111328,1.608609914779663,0.19510746002197266,1.642237901687622
10,240,4,0.16220521926879883,1.5957462787628174,0.2069108486175537,1.65329909324646
10,240,5,0.17450761795043945,1.5996525287628174,0.19489359855651855,1.6289098262786865
10,240,6,0.16357636451721191,1.609773874282837,0.21133065223693848,1.6363425254821777
10,240,7,0.17791986465454102,1.6082837581634521,0.19286465644836426,1.6312401294708252
10,240,8,0.16238617897033691,1.5824549198150635,0.2135915756225586,1.6302967071533203
10,240,9,0.18398261070251465,1.5804765224456787,0.20076465606689453,1.6346449851989746
10,240,10,0.16185522079467773,1.5872979164123535,0.21560430526733398,1.6093647480010986
10,240,11,0.18760919570922852,1.5773403644561768,0.20449519157409668,1.6397709846496582
10,240,12,0.17242670059204102,1.608384370803833,0.19343090057373047,1.636045217514038
10,240,13,0.16127419471740723,1.5885674953460693,0.2069554328918457,1.6430532932281494
10,240,14,0.1734166145324707,1.604456901550293,0.19448328018188477,1.6587142944335938
10,240,15,0.16116809844970703,1.5887494087219238,0.20993566513061523,1.6199407577514648
10,240,16,0.1777348518371582,1.5967564582824707,0.19420385360717773,1.6287264823913574
10,240,17,0.16245007514953613,1.5840344429016113,0.21390199661254883,1.6291182041168213
10,240,18,0.1843280792236328,1.5782709121704102,0.2019040584564209,1.636854648590088
10,240,19,0.16292476654052734,1.5880422592163086,0.21651005744934082,1.622903823852539
10,240,20,0.18651843070983887,1.5830531120300293,0.20207428932189941,1.6305694580078125
10,240,21,0.17165827751159668,1.602916955947876,0.19385933876037598,1.6310632228851318
10,240,22,0.1623685359954834,1.585252046585083,0.20748162269592285,1.6299676895141602
10,240,23,0.1732649803161621,1.581169605255127,0.19337892532348633,1.6410491466522217
10,240,24,0.16072773933410645,1.5861937999725342,0.2085249423980713,1.6231637001037598
10,240,25,0.1768960952758789,1.591752052307129,0.19283223152160645,1.6200103759765625
10,240,26,0.16394948959350586,1.5898144245147705,0.2101879119873047,1.6162731647491455
10,240,27,0.18148136138916016,1.5912861824035645,0.19350147247314453,1.6199376583099365
10,240,28,0.1621689796447754,1.5727975368499756,0.21376419067382812,1.6118495464324951
10,240,29,0.18593573570251465,1.5758366584777832,0.20475125312805176,1.6426796913146973
10,240,30,0.17045259475708008,1.6051161289215088,0.19431853294372559,1.6367297172546387
10,240,31,0.18823003768920898,1.5763540267944336,0.20587825775146484,1.6363296508789062
10,240,32,0.17195487022399902,1.6030304431915283,0.19316434860229492,1.6304905414581299
10,240,33,0.16052579879760742,1.5823695659637451,0.2097628116607666,1.6375610828399658
10,240,34,0.17771005630493164,1.5896105766296387,0.1938772201538086,1.624380350112915
10,240,35,0.16037607192993164,1.5911145210266113,0.21200990676879883,1.6232028007507324
10,240,36,0.1808934211730957,1.6035223007202148,0.1949172019958496,1.6292972564697266
10,240,37,0.1626744270324707,1.5829277038574219,0.21529269218444824,1.6248102188110352
10,240,38,0.18708539009094238,1.5723145008087158,0.20252156257629395,1.630138874053955
10,240,39,0.1713545322418213,1.6035041809082031,0.19153404235839844,1.6352818012237549
10,240,40,0.1878376007080078,1.5757019519805908,0.20547056198120117,1.6317954063415527
10,240,41,0.17335271835327148,1.5995287895202637,0.19264507293701172,1.634690284729004
10,240,42,0.16269922256469727,1.5870118141174316,0.20926332473754883,1.632646083831787
10,240,43,0.1770491600036621,1.5950722694396973,0.1918351650238037,1.6247594356536865
10,240,44,0.16089105606079102,1.5917632579803467,0.21213269233703613,1.6170296669006348
10,240,45,0.18116354942321777,1.5953845977783203,0.19455552101135254,1.6270873546600342
10,240,46,0.16277623176574707,1.5956072807312012,0.21350336074829102,1.6191999912261963
10,240,47,0.18547749519348145,1.5710248947143555,0.20226073265075684,1.6480309963226318
10,240,48,0.17035746574401855,1.5940794944763184,0.19308900833129883,1.6236112117767334
10,240,49,0.18767404556274414,1.5785419940948486,0.2053813934326172,1.6334786415100098
10,240,50,0.1740436553955078,1.6104376316070557,0.19467759132385254,1.638359785079956
15,10,1,0.01976180076599121,0.17613434791564941,0.10839343070983887,0.26645731925964355
15,10,2,0.01845836639404297,0.16263294219970703,0.10849642753601074,0.25858616828918457
15,10,3,0.016757726669311523,0.1588296890258789,0.10686016082763672,0.25304603576660156
15,10,4,0.016848325729370117,0.17075228691101074,0.10735297203063965,0.26563501358032227
15,10,5,0.018823623657226562,0.17667818069458008,0.10870218276977539,0.2739856243133545
15,10,6,0.017893075942993164,0.163010835647583,0.10833549499511719,0.2670443058013916
15,10,7,0.01868581771850586,0.17535018920898438,0.10870695114135742,0.2656691074371338
15,10,8,0.015394449234008789,0.15967106819152832,0.10803771018981934,0.25573205947875977
15,10,9,0.01601099967956543,0.16203761100769043,0.10693836212158203,0.2422175407409668
15,10,10,0.017715930938720703,0.1634817123413086,0.10651731491088867,0.25393176078796387
15,10,11,0.015490293502807617,0.13612103462219238,0.10577559471130371,0.24900269508361816
15,10,12,0.015212297439575195,0.17463898658752441,0.11025309562683105,0.2663600444793701
15,10,13,0.0193331241607666,0.17490077018737793,0.10793495178222656,0.27445197105407715
15,10,14,0.01726245880126953,0.17452359199523926,0.10848307609558105,0.26915574073791504
15,10,15,0.019235849380493164,0.17376422882080078,0.10853290557861328,0.2716829776763916
15,10,16,0.01761651039123535,0.1879875659942627,0.10910749435424805,0.28377246856689453
15,10,17,0.019510984420776367,0.1686387062072754,0.10868477821350098,0.26712894439697266
15,10,18,0.015561103820800781,0.13687968254089355,0.10649895668029785,0.22573113441467285
15,10,19,0.016182661056518555,0.17310547828674316,0.1069648265838623,0.2636086940765381
15,10,20,0.01524043083190918,0.17197227478027344,0.10875940322875977,0.2689027786254883
15,10,21,0.016642093658447266,0.17152833938598633,0.10641098022460938,0.2655031681060791
15,10,22,0.018128156661987305,0.173659086227417,0.10821747779846191,0.26836347579956055
15,10,23,0.0190579891204834,0.16237592697143555,0.11070561408996582,0.2580695152282715
15,10,24,0.016784191131591797,0.17180609703063965,0.11365771293640137,0.22819304466247559
15,10,25,0.017668962478637695,0.18862056732177734,0.1167604923248291,0.2869148254394531
15,10,26,0.01616978645324707,0.16588401794433594,0.10618209838867188,0.2571854591369629
15,10,27,0.018573760986328125,0.17835450172424316,0.11368513107299805,0.27370691299438477
15,10,28,0.01739025115966797,0.1677994728088379,0.10601472854614258,0.25811195373535156
15,10,29,0.015796661376953125,0.1590561866760254,0.11075019836425781,0.24036407470703125
15,10,30,0.015636205673217773,0.1592252254486084,0.10636281967163086,0.255237340927124
15,10,31,0.01540827751159668,0.16004347801208496,0.10798025131225586,0.25606703758239746
15,10,32,0.018601655960083008,0.18052959442138672,0.13393402099609375,0.2588973045349121
15,10,33,0.015573501586914062,0.16078424453735352,0.10756731033325195,0.25754237174987793
15,10,34,0.01596975326538086,0.15981507301330566,0.10479378700256348,0.2520012855529785
15,10,35,0.01560831069946289,0.1380138397216797,0.11001729965209961,0.2860875129699707
15,10,36,0.015707969665527344,0.17109894752502441,0.10724711418151855,0.26494908332824707
15,10,37,0.015407085418701172,0.13570356369018555,0.10712695121765137,0.22753334045410156
15,10,38,0.020747900009155273,0.1630852222442627,0.10880017280578613,0.26117777824401855
15,10,39,0.015439510345458984,0.15597963333129883,0.10639739036560059,0.2403872013092041
15,10,40,0.018946409225463867,0.18940281867980957,0.10834097862243652,0.28107285499572754
15,10,41,0.018882036209106445,0.15927624702453613,0.10736966133117676,0.2545492649078369
15,10,42,0.01540684700012207,0.17162752151489258,0.10779285430908203,0.26582860946655273
15,10,43,0.018903017044067383,0.17729687690734863,0.11597728729248047,0.27483606338500977
15,10,44,0.01740288734436035,0.17245793342590332,0.10787343978881836,0.26787567138671875
15,10,45,0.018273353576660156,0.17729544639587402,0.10906457901000977,0.27190089225769043
15,10,46,0.017089366912841797,0.17352747917175293,0.10935282707214355,0.27370476722717285
15,10,47,0.015635251998901367,0.16042375564575195,0.10756278038024902,0.2546274662017822
15,10,48,0.015778779983520508,0.17187094688415527,0.10689544677734375,0.26471590995788574
15,10,49,0.0173647403717041,0.168928861618042,0.11377739906311035,0.2689371109008789
15,10,50,0.015408754348754883,0.13657093048095703,0.10522961616516113,0.22734761238098145
15,15,1,0.015942811965942383,0.16481804847717285,0.10717177391052246,0.25834155082702637
15,15,2,0.019887447357177734,0.18140316009521484,0.11516451835632324,0.2783515453338623
15,15,3,0.0158841609954834,0.16563010215759277,0.10806918144226074,0.25846338272094727
15,15,4,0.0179140567779541,0.17183184623718262,0.10951733589172363,0.266404390335083
15,15,5,0.01731419563293457,0.1774125099182129,0.11000728607177734,0.27276182174682617
15,15,6,0.016081809997558594,0.13977527618408203,0.1077117919921875,0.2512383460998535
15,15,7,0.016827821731567383,0.14428973197937012,0.10772132873535156,0.2399153709411621
15,15,8,0.015495538711547852,0.1755990982055664,0.1069951057434082,0.27341508865356445
15,15,9,0.015906095504760742,0.16653752326965332,0.1178290843963623,0.23926305770874023
15,15,10,0.016684293746948242,0.16410589218139648,0.10756421089172363,0.25864219665527344
15,15,11,0.01780986785888672,0.14697003364562988,0.11037969589233398,0.23578929901123047
15,15,12,0.020363569259643555,0.19233036041259766,0.11716771125793457,0.2980077266693115
15,15,13,0.01572442054748535,0.16307663917541504,0.1058197021484375,0.25664401054382324
15,15,14,0.015662431716918945,0.1650707721710205,0.10699987411499023,0.25722312927246094
15,15,15,0.018163681030273438,0.18109655380249023,0.10748004913330078,0.27220654487609863
15,15,16,0.016167879104614258,0.15496039390563965,0.10771679878234863,0.24457764625549316
15,15,17,0.01815056800842285,0.17897820472717285,0.10858750343322754,0.2717573642730713
15,15,18,0.015882492065429688,0.13967013359069824,0.1063988208770752,0.24157452583312988
15,15,19,0.01748037338256836,0.16404390335083008,0.10585927963256836,0.2569446563720703
15,15,20,0.018149375915527344,0.18112468719482422,0.10685086250305176,0.2778332233428955
15,15,21,0.018007278442382812,0.1789875030517578,0.11109399795532227,0.27780771255493164
15,15,22,0.015659093856811523,0.1406257152557373,0.10973668098449707,0.23128819465637207
15,15,23,0.017859935760498047,0.17662477493286133,0.10724949836730957,0.2728235721588135
15,15,24,0.01613616943359375,0.1631157398223877,0.1093449592590332,0.25818943977355957
15,15,25,0.017226696014404297,0.13897395133972168,0.10946297645568848,0.24242091178894043
15,15,26,0.01600027084350586,0.16556715965270996,0.11017537117004395,0.2614157199859619
15,15,27,0.015699148178100586,0.16481900215148926,0.10882425308227539,0.2612576484680176
15,15,28,0.015793561935424805,0.16886639595031738,0.1082921028137207,0.25449109077453613
15,15,29,0.018317222595214844,0.17844319343566895,0.10828733444213867,0.27789306640625
15,15,30,0.016559123992919922,0.13866877555847168,0.10570144653320312,0.23347139358520508
15,15,31,0.017986297607421875,0.16770243644714355,0.10878419876098633,0.26334261894226074
15,15,32,0.01906728744506836,0.17987608909606934,0.11108112335205078,0.2751271724700928
15,15,33,0.015693187713623047,0.13621187210083008,0.10788273811340332,0.23659873008728027
15,15,34,0.015963077545166016,0.1392838954925537,0.10878968238830566,0.2339792251586914
15,15,35,0.01875591278076172,0.17953252792358398,0.10976552963256836,0.27904224395751953
15,15,36,0.017755746841430664,0.17598533630371094,0.11018610000610352,0.27080512046813965
15,15,37,0.01809835433959961,0.1658785343170166,0.11201310157775879,0.26288604736328125
15,15,38,0.017203092575073242,0.17753195762634277,0.11134743690490723,0.27782416343688965
15,15,39,0.01953887939453125,0.19417357444763184,0.11663174629211426,0.30293893814086914
15,15,40,0.016849279403686523,0.14011883735656738,0.10770297050476074,0.2310347557067871
15,15,41,0.017327308654785156,0.1771862506866455,0.10785651206970215,0.2726595401763916
15,15,42,0.016155719757080078,0.13850641250610352,0.1086733341217041,0.23267149925231934
15,15,43,0.01840686798095703,0.1674363613128662,0.11051654815673828,0.2577955722808838
15,15,44,0.015739917755126953,0.13829588890075684,0.10566878318786621,0.2307116985321045
15,15,45,0.016089916229248047,0.141038179397583,0.10916328430175781,0.23486590385437012
15,15,46,0.018328428268432617,0.1809697151184082,0.1176140308380127,0.2842106819152832
15,15,47,0.01733565330505371,0.16290664672851562,0.10884475708007812,0.32114553451538086
15,15,48,0.018971681594848633,0.19490957260131836,0.11657071113586426,0.3055081367492676
15,15,49,0.016805410385131836,0.14655756950378418,0.10793852806091309,0.2388463020324707
15,15,50,0.017779111862182617,0.17057132720947266,0.10969710350036621,0.2694575786590576
15,20,1,0.016437292098999023,0.14580750465393066,0.11000323295593262,0.2389693260192871
15,20,2,0.016168832778930664,0.145521879196167,0.11042237281799316,0.23552274703979492
15,20,3,0.01631784439086914,0.14613795280456543,0.10868048667907715,0.2380509376525879
15,20,4,0.01657247543334961,0.14515018463134766,0.11097335815429688,0.243316650390625
15,20,5,0.019091129302978516,0.17229032516479492,0.11839485168457031,0.27428388595581055
15,20,6,0.016535282135009766,0.14524030685424805,0.11010169982910156,0.24207091331481934
15,20,7,0.01651930809020996,0.1428225040435791,0.10873055458068848,0.2389535903930664
15,20,8,0.019086837768554688,0.17278552055358887,0.11196041107177734,0.2698187828063965
15,20,9,0.016141653060913086,0.14532709121704102,0.10714960098266602,0.23972034454345703
15,20,10,0.01630544662475586,0.1669759750366211,0.11251211166381836,0.25406432151794434
15,20,11,0.016591787338256836,0.14589333534240723,0.10868287086486816,0.23854827880859375
15,20,12,0.01607680320739746,0.14556217193603516,0.10884213447570801,0.23799371719360352
15,20,13,0.01652359962463379,0.1451866626739502,0.10892677307128906,0.23818635940551758
15,20,14,0.01640009880065918,0.14605402946472168,0.11014175415039062,0.23754453659057617
15,20,15,0.016547441482543945,0.17157292366027832,0.11003780364990234,0.2672691345214844
15,20,16,0.016234636306762695,0.14729094505310059,0.1063387393951416,0.2430107593536377
15,20,17,0.015929460525512695,0.14621257781982422,0.10934591293334961,0.23859667778015137
15,20,18,0.01645374298095703,0.14523768424987793,0.10971188545227051,0.24199128150939941
15,20,19,0.018067359924316406,0.18103575706481934,0.11281704902648926,0.2842283248901367
15,20,20,0.016569852828979492,0.14574670791625977,0.10963678359985352,0.23851966857910156
15,20,21,0.016822099685668945,0.14314866065979004,0.10966682434082031,0.2380824089050293
15,20,22,0.01717996597290039,0.1417386531829834,0.11009740829467773,0.23945021629333496
15,20,23,0.016890525817871094,0.14460110664367676,0.10943198204040527,0.23752665519714355
15,20,24,0.020100831985473633,0.2106621265411377,0.1312704086303711,0.2853524684906006
15,20,25,0.016745328903198242,0.15369462966918945,0.10851216316223145,0.24767613410949707
15,20,26,0.0170745849609375,0.14191436767578125,0.10964488983154297,0.23998403549194336
15,20,27,0.017586231231689453,0.16969013214111328,0.10799384117126465,0.2699882984161377
15,20,28,0.016916751861572266,0.1462242603302002,0.10883188247680664,0.23744559288024902
15,20,29,0.018653154373168945,0.14369654655456543,0.10871481895446777,0.2376396656036377
15,20,30,0.020205974578857422,0.18488240242004395,0.10932421684265137,0.2781848907470703
15,20,31,0.020278215408325195,0.17190241813659668,0.11385560035705566,0.27254772186279297
15,20,32,0.018904685974121094,0.2011396884918213,0.11023068428039551,0.2935316562652588
15,20,33,0.017142534255981445,0.18234610557556152,0.11276125907897949,0.2739543914794922
15,20,34,0.01821589469909668,0.17961859703063965,0.11203265190124512,0.2783620357513428
15,20,35,0.016101598739624023,0.14598369598388672,0.10909056663513184,0.23894381523132324
15,20,36,0.018207550048828125,0.18521833419799805,0.11751985549926758,0.2881813049316406
15,20,37,0.017548561096191406,0.14436602592468262,0.1108546257019043,0.2396833896636963
15,20,38,0.016984224319458008,0.15684103965759277,0.10800743103027344,0.25489354133605957
15,20,39,0.01635456085205078,0.17044544219970703,0.11610889434814453,0.26961684226989746
15,20,40,0.016624927520751953,0.1551363468170166,0.1090400218963623,0.23737454414367676
15,20,41,0.017206430435180664,0.1797492504119873,0.11620664596557617,0.2558248043060303
15,20,42,0.018578767776489258,0.17328214645385742,0.11467266082763672,0.2763044834136963
15,20,43,0.016217708587646484,0.15648293495178223,0.11266160011291504,0.2527449131011963
15,20,44,0.016894102096557617,0.14554166793823242,0.10826921463012695,0.2379779815673828
15,20,45,0.017081022262573242,0.16891741752624512,0.10819840431213379,0.2652246952056885
15,20,46,0.01674199104309082,0.1429154872894287,0.10791420936584473,0.23613524436950684
15,20,47,0.016855478286743164,0.1579892635345459,0.10557794570922852,0.24866962432861328
15,20,48,0.01912856101989746,0.1984555721282959,0.1091465950012207,0.29196786880493164
15,20,49,0.0164029598236084,0.14584565162658691,0.10840582847595215,0.23802423477172852
15,20,50,0.01687479019165039,0.15662431716918945,0.11089563369750977,0.24670004844665527
15,40,1,0.019235610961914062,0.1978316307067871,0.11241626739501953,0.275012731552124
15,40,2,0.019547700881958008,0.1811068058013916,0.11236763000488281,0.3904428482055664
15,40,3,0.02114248275756836,0.21729373931884766,0.10957956314086914,0.30384230613708496
15,40,4,0.02152538299560547,0.22363805770874023,0.12227034568786621,0.33820223808288574
15,40,5,0.021486759185791016,0.20820879936218262,0.11316728591918945,0.30407142639160156
15,40,6,0.019890308380126953,0.18185091018676758,0.11191034317016602,0.28542637825012207
15,40,7,0.019228696823120117,0.19091582298278809,0.10942649841308594,0.2877798080444336
15,40,8,0.019283056259155273,0.18199610710144043,0.11295557022094727,0.294832706451416
15,40,9,0.019481182098388672,0.1913161277770996,0.11257815361022949,0.27686476707458496
15,40,10,0.0193178653717041,0.19010305404663086,0.10959148406982422,0.2787141799926758
15,40,11,0.019098758697509766,0.18143105506896973,0.11312508583068848,0.28110718727111816
15,40,12,0.0192868709564209,0.20618915557861328,0.11004471778869629,0.28833842277526855
15,40,13,0.018951892852783203,0.1811387538909912,0.10767626762390137,0.272676944732666
15,40,14,0.02211737632751465,0.25348639488220215,0.11169600486755371,0.337003231048584
